#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="coalescent" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize" name="popSize">1.0</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree clusterType="upgma" id="tree" spec="beast.util.ClusterTree">
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="OmegaPrior" name="distribution">
#            <parameter id="m0.omega" name="x">1.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M">-3.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="KappaPrior" name="distribution">
#            <parameter id="m0.kappa" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="M">3.0</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior" name="distribution" x="@popSize">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@tree">
#            <data data="@alignment" dataType="codon" geneticCode="vertebrateMitochondrial" id="codon.alignment" spec="beast.evolution.alignment.CodonAlignment"/>
#            <siteModel gammaCategoryCount="1" id="siteModel" spec="beast.evolution.sitemodel.SiteModel">
#                <substModel id="m0" kappa="@m0.kappa" omega="@m0.omega" spec="codonmodels.M0Model">
#                    <frequencies data="@codon.alignment" estimate="false" id="m0.freqs" spec="codonmodels.CodonFrequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.m0" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter id="clockRate" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	coalescent	popSize	m0.kappa	m0.omega	clockRate
298000	-1951.87128406223	-1954.8567371273732	2.9854530651432776	3.3540677411772495	0.09489213535460174	17.51908604314905	0.08147633728617001	1.0
300000	-1950.4043797303232	-1953.8296859203242	3.425306190001033	4.564373821785317	0.1673998105761706	19.20268796153514	0.08885217130716276	1.0
302000	-1949.4474937945977	-1953.0490774822322	3.601583687634441	4.540382778739589	0.11825439984599755	19.176460963295224	0.09876824133667476	1.0
304000	-1950.2879615275344	-1953.4387117174972	3.1507501899628743	3.8511129738074703	0.20729107180069525	16.201668901048404	0.05958303681704571	1.0
306000	-1948.7009924331628	-1953.1335789008738	4.432586467710868	4.934432794093951	0.10013814968509491	18.33869903787297	0.08378696588710471	1.0
308000	-1950.7361022851921	-1954.4872981242129	3.7511958390206437	4.328814357504243	0.11670239674782334	18.463633944672782	0.078610645266947	1.0
310000	-1952.2810277696803	-1955.2281865822083	2.9471588125279764	3.545824116578177	0.24976000190116032	12.833337746022405	0.05411079124924754	1.0
312000	-1948.7945743256785	-1952.6015551226305	3.806980796951998	4.309526724258841	0.11366678469745753	17.36057741452906	0.07911943419079143	1.0
314000	-1950.4793432897416	-1954.4134670031412	3.9341237133997042	4.280512402165891	0.15519745703458795	15.630562599115194	0.05777729615818739	1.0
316000	-1950.6812646641663	-1953.990267164001	3.3090024998346603	3.94326928731743	0.16255969333546708	15.851264885617708	0.07044511930304088	1.0
318000	-1951.152304505049	-1954.3255227406128	3.1732182355638416	3.6321528899707487	0.17316825371776612	16.211478941517342	0.056303841535457845	1.0
320000	-1954.1884706592778	-1956.4129560801216	2.224485420843917	3.5894547451315013	0.2680578596868177	26.417648746157013	0.05482144158230494	1.0
322000	-1951.5881036960113	-1954.887572355282	3.2994686592705644	3.572229771385984	0.10198299606881994	15.727412264699003	0.07700611403620408	1.0
324000	-1950.9343599661868	-1954.7729436928041	3.83858372661743	4.601125916540651	0.14163664579489008	10.914019219018519	0.10495586827700765	1.0
326000	-1949.1684606597862	-1952.5778859992536	3.409425339467287	4.091529653197106	0.1752371459720275	18.121901997514566	0.06223218917199879	1.0
328000	-1949.7178418564902	-1953.4230008830402	3.7051590265501035	4.2546754896662815	0.17440456307751953	13.939633562452507	0.06751594331399031	1.0
330000	-1953.1594262237347	-1955.9076782601412	2.7482520364064498	3.819603449430538	0.10450068621517812	20.198177451382016	0.11341096326262232	1.0
332000	-1952.2277768990434	-1955.56960204745	3.3418251484065404	4.033076113755602	0.11378945635746081	26.491588592574264	0.06443258508923534	1.0
334000	-1951.2307792167794	-1954.4668109766185	3.236031759839041	3.9945546227317275	0.14675315915175888	21.097102852553085	0.06803405092281616	1.0
336000	-1956.0390429767313	-1957.8861290960858	1.8470861193545831	3.0898455955953317	0.34999349762376	12.778067777996121	0.07100086540691586	1.0
338000	-1952.2102712271665	-1953.4254336563238	1.215162429157317	2.9127452005202805	0.38286650094764096	17.374410460337142	0.07789753840721875	1.0
340000	-1950.1549904722071	-1953.3783605093713	3.2233700371641447	3.0843113135481057	0.08217075178442851	16.207932339974214	0.06423178792037641	1.0
342000	-1956.3879186070646	-1958.2663516212629	1.8784330141983125	2.5827782288160823	0.09538051008145433	31.007169039034206	0.06423178792037641	1.0
344000	-1950.889742313906	-1954.9730512876363	4.083308973730366	4.946708643464155	0.13643454911392597	14.3784829243813	0.10115132579315773	1.0
346000	-1952.319692081844	-1954.8644221691823	2.5447300873380585	3.5781391540566343	0.1593039152394634	18.024090558533274	0.08912124951981244	1.0
348000	-1948.5499599679242	-1952.4633096621287	3.9133496942044568	4.419884506164672	0.10761899857436626	15.689226248799725	0.08836352000605481	1.0
350000	-1950.75276607703	-1954.0680782780012	3.315312200971195	4.313113600585708	0.22086040673943796	17.350843918277597	0.06916750342046761	1.0
352000	-1954.649540702675	-1956.1463590458761	1.496818343201005	2.9244560200559313	0.3466792434330156	23.185149029905777	0.05243743336955301	1.0
354000	-1949.6605263752313	-1952.986595429125	3.3260690538937534	4.050009348777438	0.18444844352276246	19.76904260746846	0.05725254587273355	1.0
356000	-1955.4297293848554	-1957.7087275604508	2.278998175595496	3.8791348856318697	0.24698216989411778	30.73956225837773	0.0617898404861205	1.0
358000	-1953.4881137993125	-1955.2653512626102	1.7772374632978365	2.9210210574653432	0.3832350342668995	12.462567885587232	0.06136669027328184	1.0
360000	-1955.2066007641192	-1954.912089636557	-0.2945111275620971	1.7796273639733404	0.48207030573077847	21.616773047712208	0.07387451805195384	1.0
362000	-1952.5108486955926	-1954.7006893782075	2.189840682614915	3.3586644124182534	0.2838645621036794	19.89269558604434	0.057651036676246915	1.0
364000	-1948.124882858288	-1952.2359576380038	4.1110747797158815	4.721922346356198	0.15192282432928048	14.184625442846952	0.07840872891929092	1.0
366000	-1949.4346977798302	-1954.311841802343	4.877144022512807	4.823277061191911	0.08637250137854664	16.509198696675874	0.06530304197490323	1.0
368000	-1949.0467165849595	-1952.55851979117	3.5118032062104403	4.246618381890359	0.21835776482421834	13.601219030314299	0.0663443174921016	1.0
370000	-1955.0158184337738	-1960.1746027685806	5.158784334806807	5.379591490009188	0.1609089159849959	8.282598733683699	0.07117701801941576	1.0
372000	-1949.4688312459073	-1952.701430240047	3.232598994139919	4.422026885771818	0.20410225301456164	15.339182025490329	0.09239972583332444	1.0
374000	-1948.5217971486138	-1953.0143719292435	4.4925747806296705	4.8591347677630985	0.12794049239254757	13.090917646616726	0.07767155302609384	1.0
376000	-1952.314455439517	-1954.972268692522	2.6578132530051732	3.7760902998726906	0.16921276239132793	19.658651571568722	0.08535459493452952	1.0
378000	-1952.57699984592	-1955.592582518349	3.015582672428894	3.274742102109675	0.05625179068886426	20.64940032743477	0.09806917883159394	1.0
380000	-1949.007129875369	-1952.958789198298	3.9516593229290864	4.449367878854191	0.14390534447511769	16.646803749494552	0.06719659609246588	1.0
382000	-1951.0247028777665	-1955.4083133741863	4.383610496419833	4.15856259069994	0.08211563494848267	9.459244803747657	0.08096808303734092	1.0
384000	-1950.5377366818182	-1954.3438995015563	3.806162819738183	4.509553303407479	0.12370005143526767	19.422339785479497	0.0797600477473946	1.0
386000	-1951.0429610473466	-1954.8040323039559	3.7610712566092106	4.839114209749143	0.14968742754495473	14.990917666123737	0.10742213073460365	1.0
388000	-1958.0313595757284	-1961.7273727623856	3.6960131866571695	4.818819576606495	0.12857006673460666	12.012687766264351	0.13528621427005538	1.0
390000	-1952.2822473277674	-1955.1543782894257	2.8721309616582684	4.039069641788474	0.1500075806316393	22.004384050372245	0.08881077695548549	1.0
392000	-1956.4929397985256	-1956.8691505438205	0.3762107452948189	2.0874275444600388	0.44872862341101205	16.14861429781135	0.07310279161724358	1.0
394000	-1951.0150338958324	-1952.2983499361246	1.283316040292124	2.783043619950441	0.3909728136870175	14.991859966525576	0.07242787854077713	1.0
396000	-1950.017628356588	-1952.9418151851303	2.9241868285423402	3.7330059497403574	0.2331411648216924	12.968900663646355	0.0688028806187599	1.0
398000	-1951.0312342168286	-1954.5972475911522	3.5660133743235374	4.332296908512263	0.1401270710736606	23.851294196918033	0.06370964822498511	1.0
400000	-1950.0772150038492	-1952.9284461214647	2.851231117615583	4.049317718355917	0.21901718930383815	20.546339808359658	0.07183808565831837	1.0
402000	-1957.9338965670802	-1959.8340837635976	1.9001871965174444	3.7097262599770167	0.23068954841863992	30.678968745155192	0.07785548266008423	1.0
404000	-1952.4998182797235	-1955.323549527882	2.82373124815845	3.82670225038882	0.2302962316990382	14.058670765217142	0.07738168510966661	1.0
406000	-1951.4611651212663	-1953.5615601603704	2.1003950391041215	3.5129021477382683	0.2913232261231989	14.331898638180908	0.08731314830775591	1.0
408000	-1950.0123647733915	-1954.1460279066864	4.13366313329499	4.206444862826256	0.1071191387685874	12.114853231021309	0.07397862450321882	1.0
410000	-1951.097063343989	-1953.8655278615115	2.7684645175225957	3.9374175046807713	0.21362616362614456	17.859428528537347	0.07970074794053368	1.0
412000	-1950.2997723668007	-1953.7870525236885	3.487280156887964	4.367321120453546	0.23208768280838435	12.313497371270525	0.0753421713538003	1.0
414000	-1953.0780811409306	-1954.8496372835116	1.7715561425808901	3.6558905029362756	0.29239605196443397	20.29811967190075	0.0976778066690833	1.0
416000	-1953.5524430139487	-1955.8700911530896	2.317648139140788	3.2189095041936806	0.2723485876548697	14.679307985004574	0.06011463839261576	1.0
418000	-1949.429946563161	-1953.6537671949302	4.223820631769375	4.664069971677418	0.12857665791847428	13.884586646558336	0.0791835624710495	1.0
420000	-1950.1145577482139	-1953.1005580342116	2.986000285997858	3.9504585469510736	0.1886079036723054	21.25438169276762	0.06507834449084672	1.0
422000	-1951.565417561804	-1956.067517095673	4.502099533869032	4.908691144426289	0.13347904475876274	17.72390357313643	0.06317578507834723	1.0
424000	-1954.8490930127246	-1958.982607750737	4.133514738012632	4.935600919286278	0.12300976605796574	16.649244385885922	0.09567807119812657	1.0
426000	-1949.8367422923682	-1953.0990509431767	3.2623086508086665	4.001745647528663	0.1287115130734874	16.749904260468938	0.08820075645144518	1.0
428000	-1951.4099366546302	-1955.2674324456445	3.857495791014303	4.694533608809878	0.14338905615685876	20.689015403804436	0.0751027837329767	1.0
430000	-1950.0309213486034	-1953.6560937505712	3.625172401967701	4.118936186138583	0.182465189780069	14.310281378947664	0.06082288217133102	1.0
432000	-1949.092071795271	-1953.1325281672111	4.040456371939991	4.418841551548167	0.08434806495178729	15.177429534841247	0.0978717466295081	1.0
434000	-1959.5916684427082	-1958.7890009640482	-0.8026674786599108	1.104759624968591	0.5600193386672594	17.132973160513732	0.06863058387017772	1.0
436000	-1953.3793305622337	-1954.4383085369323	1.0589779746985821	2.4763871582172268	0.42019197575894607	14.805241160130306	0.06423326099174566	1.0
438000	-1949.389420932629	-1952.7399219125537	3.3505009799245755	3.430870526160678	0.08956030866030074	16.098587361528367	0.07212752744496363	1.0
440000	-1951.6395584956915	-1955.5288324532999	3.889273957608398	4.240789442096215	0.16158064029272193	14.992227816094315	0.0577387164618445	1.0
442000	-1948.8659638464094	-1953.3359275382065	4.469963691797085	4.958948236047815	0.1599027480717668	10.68834988463647	0.07970913986296878	1.0
444000	-1949.2975397863895	-1953.2586062794212	3.961066493031706	4.743910563628267	0.1400007705906197	13.886595141597294	0.09571122303033586	1.0
446000	-1951.6713958761197	-1955.5953275118443	3.923931635724615	4.878964551686855	0.13929277824306086	22.63467190922206	0.0782754592808811	1.0
448000	-1952.785646779712	-1955.2124399736092	2.426793193897276	3.3856071776416865	0.24548656155395956	16.349160559411818	0.06400669501277927	1.0
450000	-1952.9154164052793	-1956.615838257986	3.700421852706781	4.394739071004228	0.09991114991219638	14.470637592049313	0.1109720811617318	1.0
452000	-1958.1898693212945	-1961.8601153411548	3.6702460198603504	4.393226050050721	0.2444251920688027	17.07415661690731	0.049869375614449644	1.0
454000	-1952.417925508157	-1955.8845349938472	3.4666094856903067	4.316876474565899	0.1898214036819611	14.828287825606786	0.07729370010313293	1.0
456000	-1955.6573723619817	-1955.8432996040997	0.18592724211801825	2.2610894254530347	0.45779038028378144	17.439995069440346	0.09019391044051324	1.0
458000	-1951.4505509340268	-1954.8719731119781	3.421422177951345	4.721924589757594	0.21579955943668136	17.074093796849976	0.08996829411588358	1.0
460000	-1950.0330782785104	-1953.2718569793947	3.238778700884242	4.184595840276237	0.15493846542769119	18.81972364093414	0.08271548772939817	1.0
462000	-1950.9433933668126	-1954.2532802087164	3.3098868419037073	3.7583882386902077	0.1596037605009959	13.793040313069731	0.06727506287004227	1.0
464000	-1949.1031962186926	-1952.7277374481089	3.6245412294162653	4.084472591598842	0.11161058312781424	17.189746853124998	0.07818094940625801	1.0
466000	-1952.8083954072665	-1957.3114378787104	4.503042471443871	4.866363917056818	0.11590892456435445	12.140256428640788	0.08691167481212482	1.0
468000	-1950.3932467173381	-1953.8766435938064	3.4833968764682286	4.028246850132597	0.09571147875962162	18.99258468544208	0.08726999557815258	1.0
470000	-1960.721699355934	-1960.485904754569	-0.23579460136519226	1.3640439541681446	0.5349284837722412	14.10608969034146	0.06308859645499515	1.0
472000	-1951.8032522507717	-1954.9902235931193	3.186971342347557	3.8217977074534657	0.21310387779423867	15.337391512601984	0.057100395393592414	1.0
474000	-1949.9517149994283	-1953.5911383132488	3.63942331382065	4.344431901105116	0.181947276244584	12.639237349904748	0.07836206299284898	1.0
476000	-1954.003077783136	-1958.5899753616961	4.586897578560197	4.750280788048329	0.07364077383866258	12.303096006495917	0.103348641769445	1.0
478000	-1952.172967106919	-1956.3051557619751	4.13218865505602	4.931487579054783	0.15205942787745838	19.45321643035464	0.07304143983677822	1.0
480000	-1950.2023006426223	-1953.9253205115124	3.7230198688900407	4.111110998599574	0.17906128554534073	15.63090702632451	0.05253174126273442	1.0
482000	-1951.4653207780466	-1954.7962539844596	3.3309332064129773	3.9353356347931534	0.1898711437416621	14.498119983085859	0.06412775057767511	1.0
484000	-1951.500904699379	-1954.93954746424	3.438642764860991	4.159861533132522	0.1659588859416636	22.705925578516002	0.05514904413182843	1.0
486000	-1953.9158081095331	-1955.4580585780534	1.5422504685203566	3.4123505145932427	0.29860037092423053	24.243047035533795	0.08302861617752202	1.0
488000	-1952.744156771934	-1956.2624370546023	3.518280282668335	4.546593978255574	0.16981947291658792	11.506602606261861	0.10862736622068588	1.0
490000	-1952.3861971239633	-1954.5373866639695	2.151189540006193	3.9210081444614016	0.29451844777557684	16.397177516464104	0.10311921646191193	1.0
492000	-1952.2407385738097	-1954.8946943225205	2.6539557487108567	4.095029927371743	0.20448491682821335	22.174316289975792	0.08599414299534967	1.0
494000	-1950.2806438856453	-1953.6189797919096	3.338335906264408	4.264524337011595	0.24718805357035895	12.72923768993856	0.07297585488182247	1.0
496000	-1951.5538008013639	-1955.6738043675393	4.120003566175479	4.714580282049497	0.1999561739286114	14.214552170168465	0.061607657556289504	1.0
498000	-1950.2902788724095	-1952.3747254595132	2.0844465871036553	3.2675377237497694	0.33064520607948417	14.509841713713325	0.06542214275469897	1.0
500000	-1949.5153244559122	-1953.3135169996624	3.798192543750173	4.9196722094273655	0.18876549323674152	15.967880737611814	0.09084537456190926	1.0
502000	-1951.684838652892	-1953.2435989247888	1.5587602718968252	2.9774734983047537	0.36797045540540735	14.318944297434001	0.0733815031492499	1.0
504000	-1949.4543857590027	-1953.4744534131487	4.020067654145945	3.8790832548457974	0.10102739523820731	16.644585242833646	0.05198667165955025	1.0
506000	-1949.1792197250202	-1954.1081181112606	4.9288983862403715	5.420960778324451	0.13178725231671098	12.755737745229697	0.08475123580971233	1.0
508000	-1950.812871759343	-1953.585741875437	2.7728701160939666	3.0328758206795525	0.09661032790146379	17.09743382155087	0.07513231920631153	1.0
510000	-1951.8453911013653	-1954.2282905608113	2.3828994594460458	3.5902323121293405	0.242984844101825	13.09733252589819	0.09018192482327413	1.0
512000	-1951.6345308034424	-1954.1712722315533	2.5367414281108567	3.975751454929685	0.27552995984255996	18.31150607231526	0.07922793834640099	1.0
514000	-1950.8847897028227	-1953.8476880094845	2.9628983066618275	4.433483315330842	0.18540474786303623	23.18029029524186	0.09114856735502248	1.0
516000	-1951.2354723597732	-1954.2234084429201	2.9879360831468276	4.433908012567895	0.19286291926195617	25.59803331498562	0.0799998412652826	1.0
518000	-1953.3065604746873	-1956.157258950617	2.8506984759295815	3.593470728543082	0.22918458521848734	11.97514020190453	0.0691703135188836	1.0
520000	-1952.7839641409237	-1955.0748106784868	2.2908465375630587	3.229556569024478	0.11065731146122024	25.258373754450055	0.08395530048126108	1.0
522000	-1952.3858936064607	-1955.6381066802992	3.252213073838405	3.7440828636018884	0.1583608989366504	13.837918565687392	0.07004918620839361	1.0
524000	-1951.8999163403462	-1954.3821122887489	2.4821959484026173	2.6857857765345803	0.08282258126193227	17.777175535909713	0.07887147776328618	1.0
526000	-1950.4229414157346	-1953.1700575153181	2.7471160995834865	4.129491350548736	0.25332012926856673	15.712057183883498	0.08956735249525763	1.0
528000	-1951.3013954405978	-1954.7012291272024	3.399833686604649	4.368399937239131	0.2377823010905492	11.859224001771793	0.08077569889165565	1.0
530000	-1951.362662313783	-1955.6752810462322	4.312618732449302	4.18095246133346	0.09891602494692589	14.531663946388896	0.05946873593144031	1.0
532000	-1950.4596968803914	-1952.6527699045691	2.1930730241775818	2.264918462647117	0.06989189256297058	21.671261608465176	0.06958446297130258	1.0
534000	-1951.2284305753633	-1955.033133161316	3.8047025859526755	4.569556932315187	0.14948745415449077	22.61682846970575	0.0632697402863052	1.0
536000	-1949.237202846443	-1953.0986478393738	3.861444992930654	4.579629876454482	0.1972231302962443	12.342038615805762	0.07530236785018353	1.0
538000	-1952.0460796526795	-1954.9711167662829	2.925037113603283	3.650143150353504	0.29783077993261237	11.22861436463553	0.05618064023016103	1.0
540000	-1952.6930780147625	-1954.2895009206093	1.596422905846746	3.183645127272264	0.3011610299065901	23.963274794297366	0.06652348032444456	1.0
542000	-1951.190002346768	-1954.003305473602	2.8133031268340414	3.331400976684389	0.14750725182909624	18.994574647170214	0.060264490555621136	1.0
544000	-1949.7509672323793	-1953.7462433779729	3.9952761455934986	4.822128355875578	0.15145240672196048	14.848871801037065	0.08992329608360936	1.0
546000	-1951.0238455380206	-1953.9949264746745	2.9710809366537836	4.084404768930183	0.1384526792706619	24.18020642016895	0.0839512473502862	1.0
548000	-1952.4618385850708	-1952.324580723842	-0.13725786122876082	1.9430168136749444	0.4954972557787469	18.852379246958122	0.08086958744637783	1.0
550000	-1952.560966064721	-1956.4990365360904	3.9380704713694463	4.754637959407063	0.18209667475412517	22.61941187229499	0.05549438119778475	1.0
552000	-1951.9040019017946	-1955.5658623085085	3.661860406713947	4.403369465222246	0.12303801477499632	22.151138041059966	0.07430028650295088	1.0
554000	-1953.478081876733	-1956.355651709682	2.877569832948916	3.8459167926860074	0.10761408836138034	18.171139317100778	0.11120966951502406	1.0
556000	-1953.7992866912966	-1958.0218477090164	4.222561017719732	4.386474614973354	0.09802920722663354	11.60013973781192	0.08680370240173085	1.0
558000	-1950.4023392129575	-1953.4623460271532	3.0600068141956913	4.1402486447357205	0.19171328601096302	18.917800110499634	0.07758418915427488	1.0
560000	-1949.6240865783218	-1953.2496175287793	3.6255309504573834	3.8309749015093373	0.11459102075356076	17.064364187523903	0.0624023750890643	1.0
562000	-1952.1844616531473	-1954.1727423755237	1.988280722376476	3.33453294288339	0.2567454326829292	20.127399225778394	0.07242076332130344	1.0
564000	-1953.2177914005192	-1956.2481387052753	3.0303473047560194	3.705591152780748	0.21723693913813635	13.219550429058813	0.06448869808951142	1.0
566000	-1948.314883822543	-1952.068221881984	3.7533380594411634	4.625304637481232	0.1728777519354156	15.841332258504318	0.08098928650769732	1.0
568000	-1949.1823147286855	-1953.2921443705566	4.109829641871083	4.349121660557128	0.0811938272107981	14.248355001725615	0.09446068707916418	1.0
570000	-1958.8651716188554	-1962.4159514998141	3.5507798809588538	4.062461980826982	0.2020258209782475	17.118371366358147	0.048723186026857705	1.0
572000	-1948.982981590905	-1952.5686476161359	3.5856660252309442	4.573684375311513	0.17750350691085304	19.26293800945961	0.07562051342827888	1.0
574000	-1955.451280925489	-1958.360297130463	2.909016204974047	4.454218184461657	0.17702825092709065	32.727540206714856	0.07290742927735265	1.0
576000	-1952.5488432578986	-1955.264332708148	2.715489450249315	4.129260010659619	0.23415235383309396	15.585839610014983	0.09734973580774142	1.0
578000	-1948.6900869692645	-1952.2661195455087	3.5760325762441356	3.910148324047632	0.12055668137787992	15.360351730626228	0.07190195027933319	1.0
580000	-1954.0178081429701	-1955.7800566246394	1.7622484816692612	2.757412432582636	0.31752621505246775	16.828555815507027	0.05104245732696528	1.0
582000	-1951.7412942909416	-1955.5424566579165	3.8011623669749626	4.205089911977826	0.10005763229547444	16.488056850539152	0.08375222608826752	1.0
584000	-1952.126063849664	-1954.7573594218543	2.631295572190357	3.564498445303501	0.2675771408626597	14.355843537127573	0.06377011591781276	1.0
586000	-1957.902972729012	-1962.9998357931092	5.096863064097295	4.621584415072669	0.10141279101988554	8.277180670764734	0.05821054497515018	1.0
588000	-1951.0398657209928	-1953.77058747992	2.730721758927192	3.839637969717459	0.26061815024299584	14.66058589199357	0.07435456359338617	1.0
590000	-1950.790354729379	-1953.420234406459	2.6298796770801065	3.7771056493388357	0.2437922363121731	17.966699432177396	0.07023641932173338	1.0
592000	-1950.3350243365178	-1953.3316105788597	2.9965862423418868	3.9731610396091934	0.13038103377329646	23.63139467475758	0.08076412832780881	1.0
594000	-1951.046478929718	-1954.9221700131413	3.8756910834233764	3.5694071875350644	0.06565588874605008	16.234661349258882	0.06734278144904125	1.0
596000	-1953.6024119421409	-1953.6826652691022	0.08025332696142551	2.2313483504609577	0.4678407359702222	18.489458401312774	0.09019200887807557	1.0
598000	-1951.1450943742855	-1954.0049969142683	2.859902539982949	3.8658518721536312	0.14430266025098615	23.5710700718522	0.07655027257918869	1.0
600000	-1952.2211516596224	-1951.7954561119225	-0.4256955476997756	1.549964854726019	0.5716963021308886	16.05428015569118	0.07471230113061014	1.0
602000	-1953.0964372166613	-1952.4183263290554	-0.6781108876060468	1.5588174784295825	0.5716963021308886	17.444854392384364	0.08627501104527825	1.0
604000	-1951.0360068560024	-1954.9924996535387	3.9564927975363897	4.834723235182386	0.11208260955544434	24.6823446350461	0.08102553721604205	1.0
606000	-1947.7408470464168	-1952.1784434284743	4.437596382057493	4.917459327315067	0.13141104596738354	14.56794024636339	0.07799022614955073	1.0
608000	-1950.396167289579	-1953.246641416379	2.8504741267999734	4.219219976795205	0.25316696338440225	17.787824826067663	0.08177752145387274	1.0
610000	-1952.7418623433773	-1956.906864257838	4.165001914460525	5.098444782356404	0.13184265837970321	19.507216250724337	0.09000937752237972	1.0
612000	-1949.8568293828828	-1953.2989396722269	3.442110289344145	4.701746760552258	0.1950844173556358	18.003025644618326	0.09073245847802511	1.0
614000	-1955.9135726971076	-1960.1677874458649	4.254214748757228	3.8882553143133545	0.0843944303449918	8.570901055307726	0.0737111507828726	1.0
616000	-1957.7026244219526	-1961.960986446391	4.258362024438375	3.612877940645055	0.08891664070235325	8.661364354496424	0.055123414073590206	1.0
618000	-1948.798646420466	-1953.2831567991168	4.484510378650872	4.672057225285134	0.08480608644300401	13.78567523879332	0.0898426287394307	1.0
620000	-1949.897860127604	-1954.0754808136294	4.177620686025406	4.846239678387965	0.1627502408393391	14.566350652753828	0.0764802990569267	1.0
622000	-1954.62954301137	-1955.3463629812268	0.7168199698567155	1.2304811521449528	0.05938719977934833	22.040462729744146	0.10737039205721582	1.0
624000	-1950.3303721470365	-1954.0385783811425	3.708206234105985	4.6375261171468045	0.20390744804729016	16.937610015255636	0.07106795411225135	1.0
626000	-1951.3668286583154	-1953.6821028036059	2.3152741452905463	3.0022900233407324	0.0810432507693686	22.363431936521998	0.09667416861167243	1.0
628000	-1951.1237862953735	-1954.9261386714115	3.8023523760380264	4.487776708736919	0.09846882302013533	24.214572567329967	0.07846625671779255	1.0
630000	-1950.0469522042374	-1955.017566410053	4.970614205815567	5.144773623329327	0.12190360523927334	16.066014255003484	0.06022144782485783	1.0
632000	-1953.1796183036292	-1956.0533709980068	2.873752694377468	3.2942108522760867	0.08432413319137398	22.163584140221992	0.0776596403478343	1.0
634000	-1947.6473154967534	-1951.8970040945535	4.2496885978001275	4.869455797636654	0.13866134911639702	15.583422248633228	0.07989291975788572	1.0
636000	-1952.2800656774893	-1956.039301215714	3.7592355382246354	4.120083371262952	0.09347885049890962	17.640310975988893	0.08153402954752198	1.0
638000	-1951.5257780208108	-1954.3429040544124	2.817126033601591	3.4545273945462354	0.08781104408946842	18.879159216350324	0.09954838757202251	1.0
640000	-1949.325497788332	-1952.889800606609	3.5643028182768504	4.225974159575086	0.1635687249727254	17.817382835280828	0.06577267488972317	1.0
642000	-1952.4529532108731	-1955.2914365257925	2.8384833149192676	2.8569846420870952	0.08941525680255276	12.747140485458834	0.07945385264712145	1.0
644000	-1953.961743097723	-1954.8080773456832	0.8463342479601219	2.603435461242225	0.42769360058779426	15.921625652270029	0.07945385264712145	1.0
646000	-1954.7291118898042	-1956.6420800348762	1.912968145072112	2.9693873806181648	0.3465643955908974	14.960655624377472	0.05479327893732258	1.0
648000	-1951.6711665446749	-1956.2492895620715	4.578123017396688	4.774189034432322	0.08933294862452523	17.833051358524088	0.0737131747480596	1.0
650000	-1950.952736258707	-1955.2257548832517	4.273018624544582	4.674973846586739	0.14911479722624066	13.877799215441918	0.06822393189916932	1.0
652000	-1952.0390799049574	-1954.9781401221478	2.939060217190404	3.9680000885016193	0.17530374399910625	17.623288780440994	0.08404438621217365	1.0
654000	-1956.6980859845514	-1960.2594404716338	3.561354487082423	3.9586682955946193	0.08747125570649976	16.515999461047148	0.09188962071162718	1.0
656000	-1955.0361185656388	-1954.973609259722	-0.06250930591673132	1.8080848398978828	0.5251942828689001	13.269131471451727	0.08270691533146414	1.0
658000	-1956.2070052971033	-1955.246162445623	-0.9608428514802827	1.1192023457271778	0.6345363862787268	22.27807887801419	0.05713383915173883	1.0
660000	-1954.41418585251	-1956.1646689033018	1.7504830507919362	3.3543701615850567	0.3662092870388103	14.405280817294749	0.08467536514809625	1.0
662000	-1949.444906467646	-1953.6439075886415	4.199001120995476	4.845874714857005	0.15271804145484755	15.874230710174569	0.07476262487930568	1.0
664000	-1951.2768919579619	-1954.6862791160977	3.4093871581358117	4.433076010393854	0.2506420323167542	16.96474200440953	0.06464567271292262	1.0
